1219166.66667 0.0 0 0 1
1219166.66667 20000.0 0 0 1
1219166.66667 40000.0 0 0 1
1219166.66667 60000.0 0 0 1
1219166.66667 80000.0 0 0 1
1219166.66667 100000.0 0 0 1
1219166.66667 120000.0 0 0 1
1219166.66667 140000.0 0 0 1
1219166.66667 160000.0 0 0 1
1219166.66667 180000.0 0 0 1
1219166.66667 200000.0 0 0 1
1219166.66667 220000.0 0 0 1
1239166.66667 0.0 0 0 1
1239166.66667 20000.0 0 0 1
1239166.66667 40000.0 0 0 1
1239166.66667 60000.0 0 0 1
1239166.66667 80000.0 0 0 1
1239166.66667 100000.0 0 0 1
1239166.66667 120000.0 0 0 1
1239166.66667 140000.0 0 0 1
1239166.66667 160000.0 0 0 1
1239166.66667 180000.0 0 0 1
1239166.66667 200000.0 0 0 1
1239166.66667 220000.0 0 0 1
1239166.66667 240000.0 0 0 1
1239166.66667 260000.0 0 0 1
1239166.66667 280000.0 0 0 1
1239166.66667 300000.0 0 0 1
1239166.66667 320000.0 0 0 1
1259166.66667 0.0 0 0 1
1259166.66667 20000.0 0 0 1
1259166.66667 40000.0 0 0 1
1259166.66667 60000.0 0 0 1
1259166.66667 80000.0 0 0 1
1259166.66667 100000.0 0 0 1
1259166.66667 120000.0 0 0 1
1259166.66667 140000.0 0 0 1
1259166.66667 160000.0 0 0 1
1259166.66667 180000.0 0 0 1
1259166.66667 200000.0 0 0 1
1259166.66667 220000.0 0 0 1
1259166.66667 240000.0 0 0 1
1259166.66667 260000.0 0 0 1
1259166.66667 280000.0 0 0 1
1259166.66667 300000.0 0 0 1
1259166.66667 320000.0 0 0 1
1259166.66667 340000.0 0 0 1
1259166.66667 360000.0 0 0 1
1259166.66667 380000.0 0 0 1
1279166.66667 0.0 0 0 1
1279166.66667 20000.0 0 0 1
1279166.66667 40000.0 0 0 1
1279166.66667 60000.0 0 0 1
1279166.66667 80000.0 0 0 1
1279166.66667 100000.0 0 0 1
1279166.66667 120000.0 0 0 1
1279166.66667 140000.0 0 0 1
1279166.66667 160000.0 0 0 1
1279166.66667 180000.0 0 0 1
1279166.66667 200000.0 0 0 1
1279166.66667 220000.0 0 0 1
1279166.66667 240000.0 0 0 1
1279166.66667 260000.0 0 0 1
1279166.66667 280000.0 0 0 1
1279166.66667 300000.0 0 0 1
1279166.66667 320000.0 0 0 1
1279166.66667 340000.0 0 0 1
1279166.66667 360000.0 0 0 1
1279166.66667 380000.0 0 0 1
1279166.66667 400000.0 0 0 1
1279166.66667 420000.0 0 0 1
1279166.66667 440000.0 0 0 1
1299166.66667 0.0 0 0 1
1299166.66667 20000.0 0 0 1
1299166.66667 40000.0 0 0 1
1299166.66667 60000.0 0 0 1
1299166.66667 80000.0 0 0 1
1299166.66667 100000.0 0 0 1
1299166.66667 120000.0 0 0 1
1299166.66667 140000.0 0 0 1
1299166.66667 160000.0 0 0 1
1299166.66667 180000.0 0 0 1
1299166.66667 200000.0 0 0 1
1299166.66667 220000.0 0 0 1
1299166.66667 240000.0 0 0 1
1299166.66667 260000.0 0 0 1
1299166.66667 280000.0 0 0 1
1299166.66667 300000.0 0 0 1
1299166.66667 320000.0 0 0 1
1299166.66667 340000.0 0 0 1
1299166.66667 360000.0 0 0 1
1299166.66667 380000.0 0 0 1
1299166.66667 400000.0 0 0 1
1299166.66667 420000.0 0 0 1
1299166.66667 440000.0 0 0 1
1299166.66667 460000.0 0 0 1
1299166.66667 480000.0 0 0 1
1319166.66667 0.0 0 0 1
1319166.66667 20000.0 0 0 1
1319166.66667 40000.0 0 0 1
1319166.66667 60000.0 0 0 1
1319166.66667 80000.0 0 0 1
1319166.66667 100000.0 0 0 1
1319166.66667 120000.0 0 0 1
1319166.66667 140000.0 0 0 1
1319166.66667 160000.0 0 0 1
1319166.66667 180000.0 0 0 1
1319166.66667 200000.0 0 0 1
1319166.66667 220000.0 0 0 1
1319166.66667 240000.0 0 0 1
1319166.66667 260000.0 0 0 1
1319166.66667 280000.0 0 0 1
1319166.66667 300000.0 0 0 1
1319166.66667 320000.0 0 0 1
1319166.66667 340000.0 0 0 1
1319166.66667 360000.0 0 0 1
1319166.66667 380000.0 0 0 1
1319166.66667 400000.0 0 0 1
1319166.66667 420000.0 0 0 1
1319166.66667 440000.0 0 0 1
1319166.66667 460000.0 0 0 1
1319166.66667 480000.0 0 0 1
1319166.66667 500000.0 0 0 1
1319166.66667 520000.0 0 0 1
1339166.66667 0.0 0 0 1
1339166.66667 20000.0 0 0 1
1339166.66667 40000.0 0 0 1
1339166.66667 60000.0 0 0 1
1339166.66667 80000.0 0 0 1
1339166.66667 100000.0 0 0 1
1339166.66667 120000.0 0 0 1
1339166.66667 140000.0 0 0 1
1339166.66667 160000.0 0 0 1
1339166.66667 180000.0 0 0 1
1339166.66667 200000.0 0 0 1
1339166.66667 220000.0 0 0 1
1339166.66667 240000.0 0 0 1
1339166.66667 260000.0 0 0 1
1339166.66667 280000.0 0 0 1
1339166.66667 300000.0 0 0 1
1339166.66667 320000.0 0 0 1
1339166.66667 340000.0 0 0 1
1339166.66667 360000.0 0 0 1
1339166.66667 380000.0 0 0 1
1339166.66667 400000.0 0 0 1
1339166.66667 420000.0 0 0 1
1339166.66667 440000.0 0 0 1
1339166.66667 460000.0 0 0 1
1339166.66667 480000.0 0 0 1
1339166.66667 500000.0 0 0 1
1339166.66667 520000.0 0 0 1
1339166.66667 540000.0 0 0 1
1359166.66667 0.0 0 0 1
1359166.66667 20000.0 0 0 1
1359166.66667 40000.0 0 0 1
1359166.66667 60000.0 0 0 1
1359166.66667 80000.0 0 0 1
1359166.66667 100000.0 0 0 1
1359166.66667 120000.0 0 0 1
1359166.66667 140000.0 0 0 1
1359166.66667 160000.0 0 0 1
1359166.66667 180000.0 0 0 1
1359166.66667 200000.0 0 0 1
1359166.66667 220000.0 0 0 1
1359166.66667 240000.0 0 0 1
1359166.66667 260000.0 0 0 1
1359166.66667 280000.0 0 0 1
1359166.66667 300000.0 0 0 1
1359166.66667 320000.0 0 0 1
1359166.66667 340000.0 0 0 1
1359166.66667 360000.0 0 0 1
1359166.66667 380000.0 0 0 1
1359166.66667 400000.0 0 0 1
1359166.66667 420000.0 0 0 1
1359166.66667 440000.0 0 0 1
1359166.66667 460000.0 0 0 1
1359166.66667 480000.0 0 0 1
1359166.66667 500000.0 0 0 1
1359166.66667 520000.0 0 0 1
1359166.66667 540000.0 0 0 1
1359166.66667 560000.0 0 0 1
1359166.66667 580000.0 0 0 1
1379166.66667 0.0 0 0 1
1379166.66667 20000.0 0 0 1
1379166.66667 40000.0 0 0 1
1379166.66667 60000.0 0 0 1
1379166.66667 80000.0 0 0 1
1379166.66667 100000.0 0 0 1
1379166.66667 120000.0 0 0 1
1379166.66667 140000.0 0 0 1
1379166.66667 160000.0 0 0 1
1379166.66667 180000.0 0 0 1
1379166.66667 200000.0 0 0 1
1379166.66667 220000.0 0 0 1
1379166.66667 240000.0 0 0 1
1379166.66667 260000.0 0 0 1
1379166.66667 280000.0 0 0 1
1379166.66667 300000.0 0 0 1
1379166.66667 320000.0 0 0 1
1379166.66667 340000.0 0 0 1
1379166.66667 360000.0 0 0 1
1379166.66667 380000.0 0 0 1
1379166.66667 400000.0 0 0 1
1379166.66667 420000.0 0 0 1
1379166.66667 440000.0 0 0 1
1379166.66667 460000.0 0 0 1
1379166.66667 480000.0 0 0 1
1379166.66667 500000.0 0 0 1
1379166.66667 520000.0 0 0 1
1379166.66667 540000.0 0 0 1
1379166.66667 560000.0 0 0 1
1379166.66667 580000.0 0 0 1
1379166.66667 600000.0 0 0 1
1399166.66667 0.0 0 0 1
1399166.66667 20000.0 0 0 1
1399166.66667 40000.0 0 0 1
1399166.66667 60000.0 0 0 1
1399166.66667 80000.0 0 0 1
1399166.66667 100000.0 0 0 1
1399166.66667 120000.0 0 0 1
1399166.66667 140000.0 0 0 1
1399166.66667 160000.0 0 0 1
1399166.66667 180000.0 0 0 1
1399166.66667 200000.0 0 0 1
1399166.66667 220000.0 0 0 1
1399166.66667 240000.0 0 0 1
1399166.66667 260000.0 0 0 1
1399166.66667 280000.0 0 0 1
1399166.66667 300000.0 0 0 1
1399166.66667 320000.0 0 0 1
1399166.66667 340000.0 0 0 1
1399166.66667 360000.0 0 0 1
1399166.66667 380000.0 0 0 1
1399166.66667 400000.0 0 0 1
1399166.66667 420000.0 0 0 1
1399166.66667 440000.0 0 0 1
1399166.66667 460000.0 0 0 1
1399166.66667 480000.0 0 0 1
1399166.66667 500000.0 0 0 1
1399166.66667 520000.0 0 0 1
1399166.66667 540000.0 0 0 1
1399166.66667 560000.0 0 0 1
1399166.66667 580000.0 0 0 1
1399166.66667 600000.0 0 0 1
1399166.66667 620000.0 0 0 1
1419166.66667 0.0 0 0 1
1419166.66667 20000.0 0 0 1
1419166.66667 40000.0 0 0 1
1419166.66667 60000.0 0 0 1
1419166.66667 80000.0 0 0 1
1419166.66667 100000.0 0 0 1
1419166.66667 120000.0 0 0 1
1419166.66667 140000.0 0 0 1
1419166.66667 160000.0 0 0 1
1419166.66667 180000.0 0 0 1
1419166.66667 200000.0 0 0 1
1419166.66667 220000.0 0 0 1
1419166.66667 240000.0 0 0 1
1419166.66667 260000.0 0 0 1
1419166.66667 280000.0 0 0 1
1419166.66667 300000.0 0 0 1
1419166.66667 320000.0 0 0 1
1419166.66667 340000.0 0 0 1
1419166.66667 360000.0 0 0 1
1419166.66667 380000.0 0 0 1
1419166.66667 400000.0 0 0 1
1419166.66667 420000.0 0 0 1
1419166.66667 440000.0 0 0 1
1419166.66667 460000.0 0 0 1
1419166.66667 480000.0 0 0 1
1419166.66667 500000.0 0 0 1
1419166.66667 520000.0 0 0 1
1419166.66667 540000.0 0 0 1
1419166.66667 560000.0 0 0 1
1419166.66667 580000.0 0 0 1
1419166.66667 600000.0 0 0 1
1419166.66667 620000.0 0 0 1
1419166.66667 640000.0 0 0 1
1439166.66667 0.0 0 0 1
1439166.66667 20000.0 0 0 1
1439166.66667 40000.0 0 0 1
1439166.66667 60000.0 0 0 1
1439166.66667 80000.0 0 0 1
1439166.66667 100000.0 0 0 1
1439166.66667 120000.0 0 0 1
1439166.66667 140000.0 0 0 1
1439166.66667 160000.0 0 0 1
1439166.66667 180000.0 0 0 1
1439166.66667 200000.0 0 0 1
1439166.66667 220000.0 0 0 1
1439166.66667 240000.0 0 0 1
1439166.66667 260000.0 0 0 1
1439166.66667 280000.0 0 0 1
1439166.66667 300000.0 0 0 1
1439166.66667 320000.0 0 0 1
1439166.66667 340000.0 0 0 1
1439166.66667 360000.0 0 0 1
1439166.66667 380000.0 0 0 1
1439166.66667 400000.0 0 0 1
1439166.66667 420000.0 0 0 1
1439166.66667 440000.0 0 0 1
1439166.66667 460000.0 0 0 1
1439166.66667 480000.0 0 0 1
1439166.66667 500000.0 0 0 1
1439166.66667 520000.0 0 0 1
1439166.66667 540000.0 0 0 1
1439166.66667 560000.0 0 0 1
1439166.66667 580000.0 0 0 1
1439166.66667 600000.0 0 0 1
1439166.66667 620000.0 0 0 1
1439166.66667 640000.0 0 0 1
1439166.66667 660000.0 0 0 1
1459166.66667 0.0 0 0 1
1459166.66667 20000.0 0 0 1
1459166.66667 40000.0 0 0 1
1459166.66667 60000.0 0 0 1
1459166.66667 80000.0 0 0 1
1459166.66667 100000.0 0 0 1
1459166.66667 120000.0 0 0 1
1459166.66667 140000.0 0 0 1
1459166.66667 160000.0 0 0 1
1459166.66667 180000.0 0 0 1
1459166.66667 200000.0 0 0 1
1459166.66667 220000.0 0 0 1
1459166.66667 240000.0 0 0 1
1459166.66667 260000.0 0 0 1
1459166.66667 280000.0 0 0 1
1459166.66667 300000.0 0 0 1
1459166.66667 320000.0 0 0 1
1459166.66667 340000.0 0 0 1
1459166.66667 360000.0 0 0 1
1459166.66667 380000.0 0 0 1
1459166.66667 400000.0 0 0 1
1459166.66667 420000.0 0 0 1
1459166.66667 440000.0 0 0 1
1459166.66667 460000.0 0 0 1
1459166.66667 480000.0 0 0 1
1459166.66667 500000.0 0 0 1
1459166.66667 520000.0 0 0 1
1459166.66667 540000.0 0 0 1
1459166.66667 560000.0 0 0 1
1459166.66667 580000.0 0 0 1
1459166.66667 600000.0 0 0 1
1459166.66667 620000.0 0 0 1
1459166.66667 640000.0 0 0 1
1459166.66667 660000.0 0 0 1
1479166.66667 0.0 0 0 1
1479166.66667 20000.0 0 0 1
1479166.66667 40000.0 0 0 1
1479166.66667 60000.0 0 0 1
1479166.66667 80000.0 0 0 1
1479166.66667 100000.0 0 0 1
1479166.66667 120000.0 0 0 1
1479166.66667 140000.0 0 0 1
1479166.66667 160000.0 0 0 1
1479166.66667 180000.0 0 0 1
1479166.66667 200000.0 0 0 1
1479166.66667 220000.0 0 0 1
1479166.66667 240000.0 0 0 1
1479166.66667 260000.0 0 0 1
1479166.66667 280000.0 0 0 1
1479166.66667 300000.0 0 0 1
1479166.66667 320000.0 0 0 1
1479166.66667 340000.0 0 0 1
1479166.66667 360000.0 0 0 1
1479166.66667 380000.0 0 0 1
1479166.66667 400000.0 0 0 1
1479166.66667 420000.0 0 0 1
1479166.66667 440000.0 0 0 1
1479166.66667 460000.0 0 0 1
1479166.66667 480000.0 0 0 1
