# pos v1 v2 v3 
    0 1500000 115.16 112.09 2594.57 
    1 1510101 115.16 112.09 2582.24 
    2 1520202 115.16 112.09 2583.41 
    3 1530303 115.16 112.10 2592.07 
    4 1540404 115.16 112.11 2595.81 
    5 1550505 115.17 112.12 2604.62 
    6 1560606 115.17 112.13 2619.39 
    7 1570707 115.18 112.14 2639.85 
    8 1580808 115.18 112.15 2662.66 
    9 1590909 115.18 112.16 2684.72 
   10 1601010 115.18 112.18 2704.58 
   11 1611111 115.19 112.21 2720.16 
   12 1621212 115.19 112.26 2730.74 
   13 1631313 115.19 112.35 2736.83 
   14 1641414 115.20 311.18 2736.38 
   15 1651515 115.24 932.55 2729.16 
   16 1661616 115.26 1209.34 2712.73 
   17 1671717 115.27 1415.67 2687.01 
   18 1681818 115.29 1602.47 2650.87 
   19 1691919 115.30 1779.88 2602.72 
   20 1702020 115.31 1949.89 2542.38 
   21 1712121 115.32 2112.61 2470.48 
   22 1722222 115.33 2268.35 2386.55 
   23 1732323 115.34 2415.52 2290.85 
   24 1742424 115.34 2550.11 2183.46 
   25 1752525 115.35 2669.66 2065.17 
   26 1762626 115.35 2774.16 1937.74 
   27 1772727 115.36 2866.81 1803.62 
   28 1782828 115.36 2948.12 1662.60 
   29 1792929 115.36 3022.45 1514.52 
   30 1803030 115.36 3081.56 1358.07 
   31 1813131 115.35 3119.52 1186.76 
   32 1823232 115.35 3170.77 971.41 
   33 1833333 115.33 3219.32 458.43 
   34 1843434 115.31 3249.74 121.23 
   35 1853535 115.31 3265.97 115.39 
   36 1863636 115.32 3273.47 115.26 
   37 1873737 115.32 3271.11 115.17 
   38 1883838 115.32 3266.21 115.11 
   39 1893939 115.32 3255.08 115.05 
   40 1904040 115.30 3235.18 114.99 
   41 1914141 115.29 3224.83 114.97 
   42 1924242 115.29 3213.40 114.96 
   43 1934343 115.29 3200.54 114.94 
   44 1944444 115.29 3201.91 114.93 
   45 1954545 115.29 3209.19 114.93 
   46 1964646 115.29 3212.65 114.92 
   47 1974747 115.30 3221.67 114.92 
   48 1984848 115.30 3234.49 114.92 
   49 1994949 115.30 3252.06 114.92 
   50 2005050 115.30 3269.73 114.91 
   51 2015151 115.31 3287.43 114.91 
   52 2025252 115.33 3297.43 114.91 
   53 2035353 115.36 3302.96 114.91 
   54 2045454 115.40 3306.39 114.91 
   55 2055555 115.46 3298.76 114.91 
   56 2065656 115.74 3283.23 114.91 
   57 2075757 420.47 3249.42 114.93 
   58 2085858 1027.64 3226.48 114.96 
   59 2095959 1294.64 3181.33 114.97 
   60 2106060 1486.06 3116.37 114.97 
   61 2116161 1654.53 3035.37 114.98 
   62 2126262 1808.15 2940.85 114.98 
   63 2136363 1949.20 2830.48 114.98 
   64 2146464 2077.70 2707.66 114.98 
   65 2156565 2195.78 2574.94 114.98 
   66 2166666 2301.09 2430.17 114.98 
   67 2176767 2391.91 2277.81 114.97 
   68 2186868 2468.77 2119.26 114.97 
   69 2196969 2532.01 1953.91 114.96 
   70 2207070 2585.62 1786.46 114.95 
   71 2217171 2631.90 1617.42 114.95 
   72 2227272 2669.86 1448.08 114.94 
   73 2237373 2697.22 1275.27 114.93 
   74 2247474 2716.55 1090.04 114.92 
   75 2257575 2728.88 822.32 114.91 
   76 2267676 2735.49 312.78 114.88 
   77 2277777 2735.59 112.78 114.87 
   78 2287878 2725.88 112.50 114.86 
   79 2297979 2715.02 112.41 114.86 
   80 2308080 2698.11 112.34 114.85 
   81 2318181 2681.06 112.29 114.85 
   82 2328282 2657.55 112.25 114.85 
   83 2338383 2635.87 112.23 114.84 
   84 2348484 2613.31 112.20 114.83 
   85 2358585 2596.90 112.19 114.83 
   86 2368686 2591.64 112.18 114.83 
   87 2378787 2593.97 112.17 114.83 
   88 2388888 2593.89 112.16 114.83 
   89 2398989 2601.09 112.16 114.83 
   90 2409090 2616.62 112.16 114.83 
   91 2419191 2635.96 112.15 114.83 
   92 2429292 2659.23 112.15 114.83 
   93 2439393 2684.11 112.15 114.83 
   94 2449494 2706.81 112.15 114.83 
   95 2459595 2727.04 112.15 114.83 
   96 2469696 2744.23 112.15 114.83 
   97 2479797 2757.09 112.15 114.83 
   98 2489898 2763.38 112.15 114.83 
   99 2500000 2761.20 112.15 114.83 
