# Sensor scan measurement of Sensor IR753
# Iin=    34.78 mA ,  Vin= 12140.30 mV, T=    18.12 C 
# scanRangeX 151.50 mm; scanRangeY  70.00 mm; stepSize   1.00 mm; initialOffset   4.00 mm; sensorX 195.50 mm; start position at (x|y)=(119.92|  0.00) mm
# iStep, iStep, Pos x, Pos y, nMeas, Meas1 ... MeasN
  2492   2492  160.92    0.00   2       111.98       112.03
  2493   2493  160.92    1.00   2       112.08       112.10
  2494   2494  160.92    2.00   2       112.18       112.16
  2495   2495  160.92    3.00   2       112.17       112.15
  2496   2496  160.92    4.00   2       112.58       112.43
  2497   2497  160.92    5.00   2       112.11       112.13
  2498   2498  160.92    6.00   2       112.13       112.14
  2499   2499  160.92    7.00   2       112.19       112.17
  2500   2500  160.92    8.00   2       112.84       112.61
  2501   2501  160.92    9.00   2       112.12       112.12
  2502   2502  160.92   10.00   2       112.15       112.15
  2503   2503  160.92   11.00   2       112.21       112.19
  2504   2504  160.92   12.00   2       112.70       112.51
  2611   2611  161.92   22.00   2       112.06       112.08
  2612   2612  161.92   21.00   2       112.16       112.14
  2613   2613  161.92   20.00   2       112.10       112.09
  2614   2614  161.92   19.00   2       112.24       112.20
  2615   2615  161.92   18.00   2       112.09       112.11
  2616   2616  161.92   17.00   2       112.16       112.16
  2617   2617  161.92   16.00   2       112.18       112.18
  2618   2618  161.92   15.00   2       112.89       112.64
  2619   2619  161.92   14.00   2       112.14       112.16
  2620   2620  161.92   13.00   2       112.16       112.16
  2621   2621  161.92   12.00   2       112.20       112.18
  2622   2622  161.92   11.00   2       113.52       112.24
  2623   2623  161.92   10.00   2       112.16       112.16
  2624   2624  161.92    9.00   2       112.19       112.19
  2625   2625  161.92    8.00   2       112.53       112.41
  2626   2626  161.92    7.00   2       112.30       112.24
  2627   2627  161.92    6.00   2       112.32       112.26
  2628   2628  161.92    5.00   2       112.21       112.19
  2629   2629  161.92    4.00   2       112.19       112.19
  2630   2630  161.92    3.00   2       114.60       112.27
  2631   2631  161.92    2.00   2       112.20       112.21
  2632   2632  161.92    1.00   2       112.22       112.21
  2633   2633  161.92    0.00   2       112.23       112.21
  2634   2634  162.92    0.00   2       117.62       117.63
  2635   2635  162.92    1.00   2       118.10       117.89
  2636   2636  162.92    2.00   2       116.79       116.81
  2637   2637  162.92    3.00   2       116.05       116.02
  2638   2638  162.92    4.00   2       115.29       115.28
  2639   2639  162.92    5.00   2       115.76       114.52
  2640   2640  162.92    6.00   2       113.78       113.80
  2641   2641  162.92    7.00   2       113.30       113.28
  2642   2642  162.92    8.00   2       113.01       112.99
  2643   2643  162.92    9.00   2       113.69       113.36
  2644   2644  162.92   10.00   2       112.53       112.54
  2645   2645  162.92   11.00   2       112.52       112.52
  2646   2646  162.92   12.00   2       112.60       112.58
  2647   2647  162.92   13.00   2       113.16       112.97
  2648   2648  162.92   14.00   2       112.46       112.48
  2649   2649  162.92   15.00   2       112.42       112.42
  2650   2650  162.92   16.00   2       112.35       112.34
  2651   2651  162.92   17.00   2       113.73       112.36
  2652   2652  162.92   18.00   2       112.19       112.21
  2653   2653  162.92   19.00   2       112.22       112.21
  2654   2654  162.92   20.00   2       112.15       112.15
  2655   2655  162.92   21.00   2       113.22       112.87
  2656   2656  162.92   22.00   2       112.14       112.15
